Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Month End Characters,Month No.
1120,CA-2015-142755,Friday 4 September 2015,Tuesday 8 September 2015,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",$4,2,0,$2,Sep,tember,9
1131,CA-2016-112102,Tuesday 12 April 2016,Saturday 16 April 2016,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,22153,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,$41,1,0,$20,Apr,il,4
1172,US-2014-100279,Monday 10 March 2014,Friday 14 March 2014,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",$22,2,0,$11,Mar,ch,3
1270,CA-2017-100426,Sunday 4 June 2017,Thursday 8 June 2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,35630,South,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",$12,2,0,$6,Jun,e,6
1347,CA-2014-118339,Monday 17 March 2014,Monday 24 March 2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",$47,7,0,$24,Mar,ch,3
1578,CA-2016-154403,Monday 23 May 2016,Friday 27 May 2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Florence,Alabama,35630,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,$5,1,0,$2,May,,5
1639,CA-2016-157266,Thursday 26 May 2016,Wednesday 1 June 2016,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),$19,3,0,$9,May,,5
1641,CA-2016-157266,Thursday 26 May 2016,Wednesday 1 June 2016,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",$13,2,0,$6,May,,5
1782,CA-2015-111094,Thursday 9 July 2015,Monday 13 July 2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Franklin,Massachusetts,2038,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,$7,2,0,$3,Jul,y,7
1784,CA-2017-166317,Friday 22 September 2017,Tuesday 26 September 2017,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,$220,4,0,$108,Sep,tember,9
2015,CA-2016-145905,Sunday 18 September 2016,Friday 23 September 2016,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,$13,2,0,$6,Sep,tember,9
2037,CA-2015-119214,Friday 23 January 2015,Tuesday 27 January 2015,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,59715,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",$29,3,0,$14,Jan,uary,1
2048,CA-2016-131835,Sunday 17 July 2016,Thursday 21 July 2016,Standard Class,MC-17590,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",$55,1,0,$27,Jul,y,7
2176,CA-2016-125738,Saturday 15 October 2016,Friday 21 October 2016,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,$46,2,0,$21,Oct,ober,10
2177,CA-2016-125738,Saturday 15 October 2016,Friday 21 October 2016,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,$60,9,0,$29,Oct,ober,10
2179,CA-2016-125738,Saturday 15 October 2016,Friday 21 October 2016,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",$72,8,0,$33,Oct,ober,10
2293,CA-2015-149342,Monday 20 April 2015,Saturday 25 April 2015,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,$13,2,0,$6,Apr,il,4
2333,CA-2017-169285,Tuesday 21 March 2017,Saturday 25 March 2017,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",$277,5,0,$133,Mar,ch,3
2334,CA-2017-169285,Tuesday 21 March 2017,Saturday 25 March 2017,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,$6,1,0,$3,Mar,ch,3
2467,CA-2017-128755,Thursday 4 May 2017,Monday 8 May 2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",$9,1,0,$4,May,,5
2469,CA-2017-128755,Thursday 4 May 2017,Monday 8 May 2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,$32,5,0,$16,May,,5
2522,CA-2016-124352,Saturday 15 October 2016,Friday 21 October 2016,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,$13,2,0,$6,Oct,ober,10
2531,CA-2014-111500,Sunday 17 August 2014,Thursday 21 August 2014,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,$114,5,0,$53,Aug,ust,8
2554,CA-2016-155439,Wednesday 14 September 2016,Sunday 18 September 2016,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Columbia,South Carolina,29203,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,$26,4,0,$12,Sep,tember,9
2581,US-2014-155502,Sunday 26 January 2014,Friday 31 January 2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",$19,3,0,$9,Jan,uary,1
2582,US-2014-155502,Sunday 26 January 2014,Friday 31 January 2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",$17,2,0,$8,Jan,uary,1
2599,CA-2017-149048,Saturday 13 May 2017,Wednesday 17 May 2017,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),$15,3,0,$7,May,,5
2631,CA-2015-168186,Thursday 10 September 2015,Tuesday 15 September 2015,Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,$15,3,0,$7,Sep,tember,9
2704,CA-2014-143413,Saturday 24 May 2014,Friday 30 May 2014,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,$116,3,0,$57,May,,5
2707,CA-2017-155873,Friday 16 June 2017,Wednesday 21 June 2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,$19,3,0,$9,Jun,e,6
2708,CA-2017-155873,Friday 16 June 2017,Wednesday 21 June 2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,$192,4,0,$92,Jun,e,6
2799,CA-2017-158743,Friday 20 October 2017,Friday 27 October 2017,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,$40,2,0,$19,Oct,ober,10
2862,CA-2017-138975,Friday 19 May 2017,Tuesday 23 May 2017,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,$287,7,0,$141,May,,5
2893,CA-2017-139913,Monday 23 October 2017,Sunday 29 October 2017,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,$12,2,0,$6,Oct,ober,10
2894,CA-2017-139913,Monday 23 October 2017,Sunday 29 October 2017,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),$26,5,0,$12,Oct,ober,10
2902,CA-2017-124898,Monday 11 September 2017,Friday 15 September 2017,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,$185,7,0,$85,Sep,tember,9
2961,CA-2017-143665,Wednesday 26 April 2017,Monday 1 May 2017,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,$20,3,0,$9,Apr,il,4
2987,CA-2016-139269,Wednesday 25 May 2016,Monday 30 May 2016,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",$19,2,0,$9,May,,5
3038,US-2015-123960,Thursday 11 June 2015,Tuesday 16 June 2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,$32,5,0,$16,Jun,e,6
3053,US-2017-148054,Friday 6 October 2017,Wednesday 11 October 2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,$38,2,0,$18,Oct,ober,10
3093,CA-2016-112123,Thursday 3 March 2016,Tuesday 8 March 2016,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,$166,3,0,$80,Mar,ch,3
3108,CA-2016-121671,Sunday 17 July 2016,Friday 22 July 2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,$22,3,0,$10,Jul,y,7
3110,CA-2016-121671,Sunday 17 July 2016,Friday 22 July 2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",$8,1,0,$4,Jul,y,7
3111,CA-2016-121671,Sunday 17 July 2016,Friday 22 July 2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,$52,8,0,$25,Jul,y,7
3115,CA-2016-150350,Tuesday 23 August 2016,Tuesday 30 August 2016,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,$35,6,0,$17,Aug,ust,8
3220,US-2015-137008,Friday 2 October 2015,Thursday 8 October 2015,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,$95,5,0,$46,Oct,ober,10
3398,US-2017-148362,Saturday 1 July 2017,Saturday 8 July 2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203,Central,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,$26,4,0,$12,Jul,y,7
3468,US-2015-147242,Thursday 10 September 2015,Monday 14 September 2015,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151,East,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,$279,9,0,$125,Sep,tember,9
3580,CA-2016-104157,Monday 25 July 2016,Friday 29 July 2016,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212,South,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,$66,5,0,$32,Jul,y,7
3582,CA-2017-117807,Sunday 1 October 2017,Saturday 7 October 2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Fremont,Nebraska,68025,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,$105,1,0,$50,Oct,ober,10
3604,CA-2017-112956,Monday 21 August 2017,Sunday 27 August 2017,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,$277,5,0,$133,Aug,ust,8
3664,US-2017-129777,Monday 3 July 2017,Sunday 9 July 2017,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,$25,2,0,$12,Jul,y,7
3706,CA-2015-104941,Saturday 13 June 2015,Friday 19 June 2015,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,$32,5,0,$16,Jun,e,6
3762,CA-2017-104577,Friday 12 May 2017,Wednesday 17 May 2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",$88,5,0,$42,May,,5
3954,CA-2017-152961,Sunday 15 January 2017,Thursday 19 January 2017,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",$13,2,0,$6,Jan,uary,1
4016,CA-2015-165624,Sunday 23 August 2015,Friday 28 August 2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,$194,5,0,$95,Aug,ust,8
4017,CA-2015-165624,Sunday 23 August 2015,Friday 28 August 2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,$21,5,0,$10,Aug,ust,8
4018,CA-2015-165624,Sunday 23 August 2015,Friday 28 August 2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,$98,2,0,$49,Aug,ust,8
4033,CA-2016-169957,Monday 26 September 2016,Friday 30 September 2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),$30,5,0,$15,Sep,tember,9
4097,CA-2014-116904,Tuesday 23 September 2014,Sunday 28 September 2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,$32,5,0,$16,Sep,tember,9
4167,CA-2015-160213,Sunday 8 March 2015,Friday 13 March 2015,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Long Beach,New York,11561,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,$19,3,0,$9,Mar,ch,3
4178,CA-2014-128846,Monday 7 April 2014,Saturday 12 April 2014,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,$123,3,0,$60,Apr,il,4
4428,US-2017-103226,Friday 22 September 2017,Thursday 28 September 2017,Standard Class,DW-13195,David Wiener,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,$27,3,0,$12,Sep,tember,9
4444,US-2016-111290,Friday 22 July 2016,Tuesday 26 July 2016,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,$32,5,0,$16,Jul,y,7
4517,US-2016-128678,Thursday 15 September 2016,Tuesday 20 September 2016,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",$21,5,0,$10,Sep,tember,9
4527,US-2017-105046,Monday 17 July 2017,Sunday 23 July 2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,$100,5,0,$48,Jul,y,7
4610,CA-2015-135020,Thursday 28 May 2015,Tuesday 2 June 2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Rochester,New York,14609,East,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,$45,7,0,$22,May,,5
4647,CA-2014-146885,Friday 30 May 2014,Thursday 5 June 2014,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Richmond,Virginia,23223,South,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",$14,3,0,$6,May,,5
4649,CA-2017-129357,Sunday 14 May 2017,Friday 19 May 2017,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,$440,9,0,$207,May,,5
4653,CA-2017-132647,Friday 17 February 2017,Thursday 23 February 2017,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,8861,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",$12,2,0,$6,Feb,ruary,2
4784,US-2017-147984,Saturday 28 January 2017,Wednesday 1 February 2017,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Wichita,Kansas,67212,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,$280,5,0,$137,Jan,uary,1
4952,CA-2015-144190,Tuesday 9 June 2015,Saturday 13 June 2015,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,$13,2,0,$6,Jun,e,6
5051,CA-2015-150511,Friday 18 September 2015,Thursday 24 September 2015,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Des Moines,Washington,98198,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",$19,2,0,$9,Sep,tember,9
5123,CA-2014-149538,Friday 4 April 2014,Tuesday 8 April 2014,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,$19,3,0,$9,Apr,il,4
5124,CA-2014-149538,Friday 4 April 2014,Tuesday 8 April 2014,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,$13,2,0,$6,Apr,il,4
5140,CA-2017-128335,Friday 29 September 2017,Thursday 5 October 2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,10550,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",$52,5,0,$24,Sep,tember,9
5209,CA-2015-102015,Saturday 12 September 2015,Friday 18 September 2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),$29,5,0,$14,Sep,tember,9
5257,CA-2016-130078,Monday 8 August 2016,Sunday 14 August 2016,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,$11,2,0,$5,Aug,ust,8
5283,CA-2015-105158,Saturday 5 September 2015,Thursday 10 September 2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,$37,3,0,$17,Sep,tember,9
